736,736-IRAN-Tepe_Sang_e_Chakhmaq_E-D
KU290707_Gambia_Canis_lupus_familiaris_isolate_468H,KU290707-MODERN-GAMBIA-A
KU290709_Gambia_Canis_lupus_familiaris_isolate_469H,KU290709-MODERN-GAMBIA-B
KU290733_Mexico_4H_Canis_lupus_familiaris,KU290733-MODERN-MEXICO-A
KU290753_511H_Belize_Canis_lupus_familiaris,KU290753-MODERN-BELIZE-A
KU290779_Nicaragua_Canis_lupus_familiaris_isolate_539H,KU290779-MODERN-NICARAGUA-A
KU290836_Gambia_Canis_lupus_familiaris_isolate_608H,KU290836-MODERN-GAMBIA-B
KU290838_Gambia_Canis_lupus_familiaris_isolate_609H,KU290838-MODERN-GAMBIA-B
KU290864_Gambia_Canis_lupus_familiaris_isolate_635H,KU290864-MODERN-GAMBIA-B
KU290868_Gambia_Canis_lupus_familiaris_isolate_639H,KU290868-MODERN-GAMBIA-B
KU290872_Honduras_Canis_lupus_familiaris_isolate_644H,KU290872-MODERN-HONDURAS-A
KU290876_Honduras_Canis_lupus_familiaris,KU290876-MODERN-HONDURAS-A
KU290884_Malawi_Canis_lupus_familiaris_isolate_655H,KU290884-MODERN-MALAWI-B
KU290885_Malawi_Canis_lupus_familiaris,KU290885-MODERN-MALAWI-A
KU290890_Gambia_Canis_lupus_familiaris_isolate_666H,KU290890-MODERN-GAMBIA-B
KU290892_Gambia_Canis_lupus_familiaris_isolate_667H,KU290892-MODERN-GAMBIA-B
KU290894_Canis_lupus_familiaris_isolate_680H_mitochondrion_complete_genome.,KU290894-MODERN-SOUTHAFRICA-C
KU290896_SouthAfrica_Canis_lupus_familiaris_isolate_681H,KU290896-MODERN-SouthAfrica-A
KU290898_SouthAfrica_Canis_lupus_familiaris_isolate_682H,KU290898-MODERN-SouthAfrica-C
KU290900_SouthAfrica_Canis_lupus_familiaris,KU290900-MODERN-SouthAfrica-A
KU290902_SouthAfrica_Canis_lupus_familiaris_isolate_684H,KU290902-MODERNSouthAfrica-C
KU290906_SouthAfrica_Canis_lupus_familiaris_isolate_687H,KU290906-MODERN-SouthAfrica-C
KU290910_SouthAfrica_Canis_lupus_familiaris_isolate_692H,KU290910-MODERN-SouthAfrica-C
KU290911_SouthAfrica_Canis_lupus_familiaris,KU290911-MODERN-SouthAfrica-A
KU290913_SouthAfrica_Canis_lupus_familiaris_isolate_694H,KU290913-MODERN-SouthAfrica-B
KU290955_SouthAfrica_Canis_lupus_familiaris_isolate_790H,KU290955-MODERN-SouthAfrica-B
KU290957_SouthAfrica_Canis_lupus_familiaris_isolate_791H,KU290957-MODERN-SouthAfrica-A
KU290959_SouthAfrica_Canis_lupus_familiaris,KU290959-MODERN-SouthAfrica-A
KU290961_SouthAfrica_Canis_lupus_familiaris_793H,KU290961-MODERN-SouthAfrica-A
KU290963_SouthAfrica_Canis_lupus_familiaris_794H,KU290963-MODERN-SouthAfrica-A
KU290965_SouthAfrica_Canis_lupus_familiaris,KU290965-MODERN-SouthAfrica-A
KU290968_SouthAfrica_Canis_lupus_familiaris_isolate_798H,KU290968-MODERN-SouthAfrica-A
KU290971_79H_Brazil_Canis_lupus_familiaris,KU290971-MODERN-Brazil-A
KU290986_Gambia_Canis_lupus_familiaris,KU290986-MODERN-Gambia-A
KU290988_Gambia_Canis_lupus_familiaris,KU290988-MODERN-Gambia-A
KU290990_Gambia_Canis_lupus_familiaris_isolate_813H,KU290990-MODERN-Gambia-B
KU291059_SouthAfrica_Canis_lupus_familiaris_isolate_865H,KU291059-MODERN-SouthAfrica-C
KU291060_SouthAfrica_Canis_lupus_familiaris_isolate_866H,KU291060-MODERN-SouthAfrica-C
KU291062_SouthAfrica_Canis_lupus_familiaris_isolate_867H,KU291062-MODERN-SouthAfrica-B
KU291068_SouthAfrica_Canis_lupus_familiaris,KU291068-MODERN-SouthAfrica-A
KU291069_SouthAfrica_Canis_lupus_familiaris,KU291069-MODERN-SouthAfrica-A
KU291071_SouthAfrica_Canis_lupus_familiaris_isolate_874H,KU291071-MODERN-SouthAfrica-B
KU291073_SouthAfrica_Canis_lupus_familiaris,KU291073-MODERN-SouthAfrica-A
KU291094_Nicaragua_99H_Canis_lupus_familiaris,KU291094-MODERN-Nicaragua-A
KX379528_Canis_lupus_familiaris_isolate_CTCdog_mitochondrion_complete_genome.,KX379528-GERMANY-Cherry_Tree_Cave-C
KX379529_Canis_lupus_familiaris_isolate_HXHdog_mitochondrion_complete_genome.,KX379529-GERMANY-Herxheim-C
LB2,LB2-USA-Alabama-Little_Bear-A
May10,May10-USA-Yucatan-Mayapan-A
May2,May2-USA-Yucatan-Mayapan-A
May3,May3-USA-Yucatan-Mayapan-A
May4,May4-USA-Yucatan-Mayapan-A
NC_008092.1_Canis_lupus_Grey_Wolf,NC_008092.1-MODERN--SPAIN
NC_008093.1_Canis_latrans_mitochondrion_complete_genome,NC_008093.1-OUTGROUP-MODERN-USA-C.latrans
Newgrange_Ireland_4800BP,4800BP-IRELAND-Newgrange-C
OL4029_Spain_C_5938,OL4029-SPAIN-Marizulo_Cave-C
OL4061_Veretye_Russia_A_10842,OL4061-RUSSIA-Veretye_Lake-A
OL4222_Greece_D_6500,OL4222-GRECE-Skoteini_Cave-D
OL4223_Baikal_Russia_A_6075,OL4223-RUSSIA-Kalashnikova-A
PRD10,PRD10-CANADA-Boardwalk-A
SOTN01_Croatia_4900,SOTN01-CROATIA-Sotin-D
TGEZ06_Israel_Persian_est_2300,TGEZ06-ISRAEL-Tel_Gezer-D
THRZ02_Israel_7000,THRZ02-ISRAEL-Tel_Hreiz-A
UZAA01_Israel_Islamic_875,UZAA01-ISRAEL-Uza-A
UZAA02_Israel_Byzantine_1600,UZAA02-ISRAEL-Uza-A
W66,W66-PORTUGAL-Ammaia
